,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
141,6,2,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,3,1,17942,4197,1668,524,13450,29515,3863,5452,24296,4845,5481,2,0,0,0,1,1053,3,0,2,1637,3,1,1,0,1,1,3,0,0,0,0,0,0,8,4,0,1,2,0,1,2,0,31139,0,1,0,0,2,1,1,0,4,1,1
142,6792,337,6139,1656,3438,0,2216,1111,3,139,325,7094,3985,3140,0,11722,9,0,1044,0,1958,763,376,443,2879,3436,1436,840,2762,343,0,1971,2146,0,0,0,13001,598,2270,5700,4611,175,2620,1130,0,0,1529,0,3347,0,0,0,3765,2895,8632,8218,3122,233,31714,0,1588,17393,6498,143961,2182,5141,348,0,3180,1178,13898,0,771,5209,0
143,125,0,3522,0,3188,0,1218,4332,1,1180,3443,0,0,5,0,1,1,0,1313,2,29182,4055,1565,5942,14338,56736,0,277,31415,0,1679,4,0,0,0,1,1,938,0,1,5150,3,1,12,0,0,3302,1,0,0,0,0,0,0,290,0,0,0,0,0,1,0,1,40685,0,0,0,0,0,484,0,0,0,0,0
144,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,7882,1155,0,868,4782,4501,0,2752,7835,46,772,7,0,0,0,0,425,1,0,0,2270,0,1,0,0,0,589,0,0,0,0,0,0,0,1,0,355,1,0,0,0,0,0,10344,0,9,0,0,0,1,0,0,0,0,0
145,848,159,3731,193,688,0,1357,128,0,62,60,2337,1524,1312,0,5083,1,1,651,2,841,192,149,149,749,1466,204,394,585,0,26,1067,1175,0,0,0,1986,252,1061,1489,1773,3,1168,885,0,0,337,0,877,0,0,0,2752,1440,1202,5141,602,177,22015,0,645,3586,1682,53961,0,1384,29,0,40,136,7950,0,229,2525,0
146,7573,955,15480,8793,1592,2,4306,1779,377,148,1090,6838,4839,1022,0,15166,0,0,2727,767,817,55,599,143,421,1995,3,147,1154,155,85,2457,5884,0,0,1064,22714,1019,3325,3390,6028,627,5242,4277,0,0,3133,596,6246,0,0,0,9410,2625,5324,15525,5001,1131,79357,39,1591,228,2111,252196,10051,2373,977,0,1258,1191,53842,0,5315,13148,0
147,33873,1018,30556,13096,65,0,5998,2710,199,970,1579,22163,4440,3001,0,34731,1,0,10110,2087,3383,663,697,370,2959,7531,511,1421,5557,328,1092,4600,10432,0,0,2860,44077,2428,7927,10888,7422,2,5055,7201,0,0,6929,5449,13965,0,0,1,16361,5388,36006,23071,12310,1,191286,0,4199,73,5722,910777,10667,4980,1275,250,226,4146,95135,0,7624,23386,0
148,1486,4504,0,0,6350,0,770,4723,7363,0,1916,905,1616,0,0,0,0,0,0,5529,8985,918,799,806,3576,15011,1382,1341,11190,1823,890,12451,0,0,0,1081,4846,7475,0,1561,1,11285,4251,4631,0,0,2552,3249,18,0,0,809,0,0,9186,0,0,10684,0,0,1302,0,615,310255,0,0,0,0,1,3835,0,6258,43,1,0
149,2367,515,3008,916,947,0,56,1,167,2,576,4934,587,750,0,6371,0,0,1275,0,713,116,1,475,1930,3211,0,825,1881,131,0,1221,299,0,0,0,3615,904,1661,1624,348,141,1122,954,0,0,1018,0,1713,0,0,0,489,4318,19087,3987,977,0,16157,0,743,41386,2416,291259,0,3574,0,0,0,15,3928,1,1234,2967,60
150,30364,2379,48777,9066,573,0,23594,2739,254,1585,3504,23144,9384,11137,0,33064,539,0,6181,3,4938,1233,503,419,4478,10067,1898,747,10141,36,459,7470,14459,0,0,905,39986,4946,11930,34000,7105,64,10950,13062,0,0,7467,690,10181,0,0,0,39347,14984,34814,46875,10355,1125,227440,0,7666,37571,19290,1125248,6869,13816,405,0,1,1005,147299,0,1908,29753,0
151,539,0,0,0,1359,0,0,705,162,0,240,0,1,496,0,0,0,1,0,0,6118,450,35,540,3016,8101,79,2072,4088,684,283,0,0,1,0,0,557,0,0,2,1726,0,613,0,1,0,0,0,0,0,0,0,0,0,17,5,0,19,0,50,1,0,0,22000,0,1,0,0,813,383,0,0,68,0,0
152,1576,427,4416,595,333,0,2007,601,0,131,55,2270,1256,1189,0,3883,0,0,2447,145,1031,91,12,161,726,1400,238,343,647,91,69,1409,1657,0,0,79,3553,199,1976,1234,2179,0,1155,752,0,1,900,109,1609,0,0,1,3262,1259,2519,4599,1076,174,17024,0,976,8067,1975,53548,475,1883,457,0,2,29,9192,1,906,4155,0
153,8039,622,3851,3098,1216,0,1258,615,106,149,469,4349,1313,395,0,2779,0,0,346,0,570,66,62,89,426,742,191,297,517,8,26,439,447,0,0,27,9032,1006,1255,1905,1215,8,851,728,0,0,1066,227,1080,0,0,0,2201,330,7969,5453,1331,0,11611,0,187,15,2116,182164,429,2628,42,0,260,747,11218,0,1869,4923,0
154,4140,767,0,0,2,784,0,64,373,33,1,0,1548,934,0,0,0,0,0,1123,901,908,0,775,965,362,0,1185,2683,412,586,11,0,0,0,4231,987,585,0,0,0,38,1136,0,2235,0,4,2180,0,0,0,1,0,0,10344,0,0,0,6,0,601,0,0,56307,0,85,0,0,0,336,2,1316,1,202,0
155,276,2,419,0,75,0,155,54,1,2,105,351,714,8,2,265,0,0,60,0,90,0,151,0,20,355,0,77,78,6,26,117,97,0,0,1,383,5,24,190,72,1,193,69,0,0,4,0,87,0,0,1,272,832,405,431,316,2,1368,1,211,3910,1003,18582,35,406,2,1,0,54,859,0,83,113,0
156,2466,0,746,416,358,0,538,1,0,0,0,1238,3686,3277,0,2912,2370,0,0,0,3592,632,0,79,878,1274,0,791,2538,0,283,3050,246,0,0,2947,2898,1586,756,1352,1616,503,479,494,0,0,524,0,0,0,0,1,2184,1805,15740,1810,1026,0,10718,0,968,5010,1043,147402,0,241,0,0,0,846,7869,0,1208,2976,0
157,43,10,0,0,7678,0,0,7,2,3,9,4,3,0,0,1,1,0,7,8,786,843,0,223,12406,7305,376,5,12497,893,8920,43,0,0,0,10,8,10,0,1,0,3,3,3,0,0,3,4,1,1,1,11,0,0,22,0,0,1,0,0,0,0,0,25675,1,0,1,1,2,1,0,5,0,0,0
158,15314,383,21277,866,2847,0,14045,1099,552,296,1475,13087,9896,6204,0,47523,0,0,7868,1,7389,1149,1236,813,6880,11800,1296,643,7382,5,848,5128,14891,0,0,6338,21053,1448,15134,12129,13316,3,8427,6000,1,0,3063,1004,3341,1,0,0,11259,15179,44287,29333,6324,44,143031,0,2959,70154,22159,730366,1027,16655,2276,0,261,2494,32297,0,2406,23637,0
159,22097,1577,33131,2820,3273,0,10707,1875,171,452,1174,10876,8563,9383,0,28600,25,0,6288,7661,6063,794,0,455,5190,12767,1,3145,5627,1734,249,2664,10389,0,0,55839,28131,2442,10744,9778,7503,890,1961,5425,0,0,2847,2020,5451,0,0,1,18667,8774,51636,33792,9461,1927,129854,1,8225,31746,9958,809377,83,14186,51,0,552,343,52483,0,9867,31611,0
160,6,2,0,0,4,3,0,2,1,16,2,1,0,0,11,1,2,0,0,9,21708,4058,0,1758,25216,9168,214,6096,18101,1,4407,14,0,2,1,8,1,1,2,0,0,3,1,1,0,5,5,3,4,0,4,2,0,1,3,0,0,6,0,7,0,0,1,16587,6,0,3,1,3,9,0,0,4,0,1
161,1616,0,8720,826,0,0,1966,496,47,132,568,3954,2939,4551,0,9316,0,0,2040,0,922,71,213,54,936,2523,146,398,719,52,65,1203,3380,0,0,0,5303,498,2277,4134,1393,0,2647,1541,0,0,1205,0,3536,0,0,0,5293,3334,5945,8588,1196,192,35300,0,1870,14304,4521,65611,213,5375,0,0,252,215,13670,0,1645,4302,0
162,7125,494,13124,2821,1022,0,5103,1319,181,242,500,16388,4229,3549,0,14696,0,0,2354,0,1737,469,1,216,1558,3998,0,849,1076,89,259,5266,5964,0,0,0,14754,532,8463,10657,5653,2,2316,2939,2,0,2175,380,4632,1,0,0,7947,4901,2945,13142,3797,0,73882,0,1951,11129,10011,94894,3422,6573,591,0,361,1075,57709,0,1189,3529,0
163,12943,2495,22670,922,657,0,7431,5,0,53,400,9342,4369,5306,0,23118,0,0,5174,1,4033,419,752,330,2179,11705,2346,864,4502,156,386,4270,6355,0,0,1000,10332,727,7885,9353,4125,11,1997,1987,1,0,3021,293,3120,0,0,0,13538,5911,8499,17199,4552,1,82578,362,2424,15875,7659,158269,0,9444,726,0,1,279,28747,1,4214,21804,0
164,10359,771,38867,9975,0,0,6848,3217,1603,1150,1825,35699,11954,15947,0,32401,0,94,28526,168,14884,657,1,228,7109,17082,2435,4253,7640,601,1223,18062,5293,0,0,3,42888,4737,18999,15089,14073,0,2361,7315,0,0,6895,3528,9124,0,0,0,18120,16775,34849,45295,3391,3894,123589,0,5589,142360,39065,196693,0,19392,1332,0,2,1853,107739,0,3488,24391,0
165,9764,1052,15193,1213,349,0,8402,1586,200,969,775,13303,3670,8215,0,18125,0,0,4420,738,3070,204,753,142,1478,4122,417,855,2848,594,183,3889,6322,0,0,240,11066,475,5790,12385,4083,508,4087,3610,0,0,4285,41,5590,0,0,0,13498,7390,7664,23309,5394,474,57012,0,2619,20373,12718,228305,1239,5740,451,0,460,90,54266,0,2744,18642,0
166,1,325,0,0,0,0,0,1,0,470,102,0,0,0,0,0,0,0,158,0,2891,208,0,408,1365,6404,1771,1462,2998,5,185,324,0,0,0,3,244,122,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7880,0,0,0,0,0,1,0,0,1,41,0
167,8625,936,19130,8777,129,0,4636,2128,0,469,653,6667,4370,349,0,16886,138,0,5622,239,708,45,199,95,611,545,209,284,1004,135,110,2445,4724,0,0,484,21597,982,3866,3709,3204,1,4371,4810,0,0,3194,595,5350,0,0,0,17630,2289,3394,25462,6628,106,76801,0,1553,0,4198,180816,9288,4364,909,0,263,1343,62242,37,6941,19328,158
168,578,0,0,0,50763,0,1,4694,0,2,3123,0,0,5341,0,0,0,0,1,0,19619,585,0,3600,9526,34666,1,7190,16326,2574,1371,2557,0,0,0,0,2,0,0,657,3644,3,0,0,0,0,2816,0,0,0,0,1,0,1,2,0,0,0,0,0,7784,0,0,21960,3547,0,0,43,15715,0,2,0,0,0,0
169,3123,711,5047,693,137,0,1752,486,21,117,266,2301,1349,1537,0,4807,89,0,1315,444,1599,89,109,139,975,1925,4,782,1070,117,107,1867,1847,0,0,1512,6100,542,2266,4015,1174,373,1923,812,0,0,619,264,746,1,0,0,2551,1946,3282,10688,932,2,18742,0,629,11328,2632,102686,888,2373,83,0,186,223,12475,0,1074,4423,0
170,1815,54,680,300,52,2,524,292,0,46,55,1405,619,355,0,1674,7,0,1074,292,1289,101,43,63,719,1875,171,189,620,175,44,612,209,0,0,2987,2666,178,926,212,575,0,388,295,0,0,313,194,162,0,0,0,820,556,3280,3329,264,54,4850,0,20,2415,2200,32397,85,1510,105,0,0,292,1295,0,156,1532,0
171,3352,253,12411,2884,143,0,6330,1560,90,219,734,6356,2966,4206,0,10194,0,0,2231,0,1538,150,149,111,700,2499,398,951,2074,23,23,3571,2797,0,0,1,11379,684,3871,5033,5108,147,3238,3337,0,0,3887,0,4350,0,0,0,9037,2803,5825,10672,3925,0,44007,0,2254,18408,6299,125438,3893,3960,613,0,1,614,40266,0,462,6347,2
172,2534,528,8412,929,469,0,3156,1618,2,362,142,9636,5753,4097,0,17850,8,1,2507,0,4467,349,587,441,2803,4804,868,790,3517,154,168,3763,4574,0,0,1,12625,1015,6305,4536,4190,2,3600,4000,0,0,2383,5,3205,0,0,1,4815,7981,2375,14863,1715,1057,77229,0,2815,6592,10086,136605,3754,5935,1006,0,242,1254,28381,0,2646,7151,0
173,52,7,0,0,4921,0,0,601,616,21,292,2,764,390,0,1,0,0,381,0,6839,503,0,976,4173,5080,426,1156,5377,210,263,10,0,0,1,0,1010,532,0,659,6107,387,250,4,0,0,537,0,407,0,0,0,0,1,7,0,0,2,7,145,814,4,0,41804,13,407,0,0,2139,713,2706,0,2,0,0
174,2039,84,2871,449,106,0,1301,77,0,88,169,1847,650,485,1,2875,0,0,595,1,320,63,134,50,234,677,97,179,440,27,62,484,1284,0,0,0,2665,139,1238,924,736,0,789,793,0,0,588,0,581,1,0,1,1781,894,1282,3221,897,16,12813,0,303,616,981,24759,572,643,68,0,41,89,5584,6,191,1655,0
175,10785,1629,19116,396,0,0,7181,3024,154,614,875,1775,5034,5193,0,22329,42,0,5593,1236,7102,1013,1031,1186,4050,9388,1600,3000,4988,231,1183,4239,13228,0,0,29699,18407,1901,6169,8971,5639,0,4267,2982,0,0,4169,4361,4425,0,0,0,17105,9424,7760,26521,3946,354,53376,0,4460,16787,5340,114190,0,7042,0,0,1,673,28570,0,834,15698,0
176,1833,435,4020,578,154,0,1122,752,46,199,81,5533,1193,1532,0,5799,0,0,2057,219,1501,162,1,152,1205,1502,315,301,1381,240,162,2683,350,0,0,4652,4287,336,1958,1653,2119,214,1992,1108,0,0,286,306,1290,1,1,0,4285,2345,2162,8332,950,98,15122,0,1492,8690,4554,46320,542,4487,273,142,2,322,8797,0,345,3126,0
177,257,0,0,0,14,0,2,1,0,0,2471,0,0,1,6,0,2,0,28,2,25995,1996,2016,2822,13206,35758,4077,7564,28423,1369,4949,2389,0,1,0,2,1763,4195,0,0,0,3,0,0,3,0,4,3,2,3,2,0,0,0,821,0,0,0,0,1,42,0,0,158534,2,0,0,1,23,2,0,0,1,0,0
178,4826,1,1253,4031,1,0,462,405,1,2,1191,13029,5394,4056,0,6556,1,0,95,0,3691,943,0,1405,2842,7648,32,1980,7727,0,320,3692,632,0,0,1179,12728,2531,5173,8911,2458,2,7840,93,0,0,4894,514,0,1,0,1,1351,4920,24832,8298,3819,2024,32387,1,269,37208,3901,519654,0,7384,0,0,2219,2514,33269,40,1342,16586,0
179,13894,1024,19259,2425,6103,0,10375,5012,169,1171,1405,10280,7707,11582,0,23939,0,0,3947,4250,2779,659,332,196,1638,6040,1907,1406,3879,745,119,2979,8518,0,0,6391,14510,1941,6365,16374,7027,0,6351,2405,0,0,3890,13,5760,0,0,0,20326,5165,10217,21091,2787,266,78524,0,3228,40831,9343,190450,1249,8170,721,0,0,382,63425,0,1528,23088,0
180,1835,1,5547,1283,843,0,2189,483,1,97,389,5042,1858,1932,0,4807,1,0,1977,571,1176,144,0,166,916,1442,141,353,1148,169,95,1417,2167,0,0,523,5351,561,2112,3000,2917,7,1497,2135,0,0,1226,161,2007,0,0,0,5142,2249,2126,6694,1593,27,34575,0,1656,11125,3437,48990,1262,1663,292,0,285,441,17063,0,190,1064,10
181,1860,89,9654,788,352,0,1722,311,76,111,444,1587,1118,2151,0,7209,1,0,904,0,1737,101,479,221,869,2530,210,261,1745,60,124,2181,1670,0,0,1,5253,263,1801,1733,708,0,2390,2017,0,0,1270,0,1249,0,0,0,3185,2960,1991,6877,1840,169,31498,0,1218,21573,2488,118572,748,2964,750,0,13,358,12573,1,558,5996,1
182,8204,180,28282,804,5980,0,15351,3571,1,581,1023,12600,6974,12598,0,23818,0,0,3725,855,5657,964,1765,995,7111,10265,2026,3870,7352,327,1436,4334,10050,1,0,5125,20974,1920,14366,35354,7344,1,4639,5030,0,1,8519,33,7516,1,3,5,17769,8128,52072,21391,6495,2038,119593,0,1796,60246,7721,739281,1,11608,1414,0,59,1465,33830,0,732,7340,0
183,792,154,1340,170,251,0,391,108,113,2,31,465,284,284,0,1376,0,0,40,26,3187,551,751,269,2760,4916,85,873,5434,18,469,289,284,0,0,15,1552,57,343,217,160,229,437,250,0,9,100,2,106,9,0,3,829,525,744,3146,708,30,5378,0,174,1741,619,44336,191,546,26,0,2,103,1852,5,168,1087,37
184,5542,1,13,1974,6,0,213,32,0,0,266,4162,498,394,0,292,1,3,150,0,2555,336,734,572,1958,2836,1,2726,1351,284,172,43,404,0,0,34,10841,251,330,442,375,0,584,264,0,0,335,111,162,0,0,0,6,3375,10937,1382,919,588,12679,0,0,791,3759,123233,398,1104,0,0,1,548,1995,0,399,948,0
185,12394,5648,820,4750,3499,0,1,281,2,0,2630,42545,3817,8664,0,6650,0,0,8268,1,9943,1151,0,1644,9817,15388,0,9322,11629,202,2580,2,5597,0,0,11,45549,3699,8081,7677,1804,0,4558,3,0,0,7136,0,0,0,0,1,6733,10970,65169,22557,11628,0,69741,0,5999,103146,19815,1149271,4151,20322,0,0,2,221,19376,0,853,13102,0
186,30782,3772,37188,5630,434,0,15582,3988,0,901,2061,28421,7060,8849,0,25443,0,0,2566,0,5560,410,2,458,2371,8870,2107,1908,2210,1529,393,9141,13781,0,0,3,34282,3489,9728,23552,9248,0,4880,5962,0,0,6946,1416,7538,0,0,0,16188,9757,13203,37993,7811,983,182474,0,5723,28336,23127,337349,7662,11621,467,0,0,2095,90852,0,5701,26865,0
187,2199,128,3123,2063,235,0,391,295,1,94,293,8390,1014,1360,0,5834,0,0,1116,0,1671,165,319,93,773,1768,175,194,1119,178,116,2796,833,0,0,2,5374,738,2043,914,2222,1,999,725,1,0,861,16,719,0,0,0,1709,1505,611,11275,1670,60,28777,0,1,6363,4143,4744,825,2427,88,0,93,328,5873,0,742,1365,0
188,9824,857,42074,1796,3733,0,18070,545,192,8,2538,19321,10458,15510,0,39100,552,0,12797,2,4456,1508,0,894,4254,6009,167,3525,11097,729,1511,10884,15706,0,1,965,31357,2694,14158,15109,7204,1,5271,7452,0,0,7347,1,9950,0,0,1,9076,21404,30457,37805,8044,1,157467,0,2721,39333,18962,855288,1747,24367,52,1,125,3126,45290,3,4938,15777,0
189,14,2,0,0,2,0,0,2,0,0,2,0,1,0,0,1,0,0,0,1,25788,2338,3958,1746,14162,35128,3844,7363,19633,2928,1064,1,0,0,0,1,15,2,0,0,0,6,2,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,2,0,2,0,0,22189,0,0,0,0,0,2,0,0,2,0,0
190,25340,1430,35668,2494,2583,0,16803,4378,15,1393,2769,10378,23702,11413,0,40722,1,0,8615,4,5364,1293,1758,1499,5321,6423,55,3248,6401,1554,1048,5582,12990,0,0,946,29976,2640,7148,19595,6479,1,4866,6443,0,1,6878,331,8803,1,0,1,13806,29323,111003,39623,14812,0,169540,0,8569,74181,16459,1017878,1,14888,1010,3882,0,2784,40297,1,5608,29544,0
191,23319,2731,40371,16833,697,0,10458,5055,92,781,2305,9742,9162,5089,0,37323,0,0,6662,354,2338,323,0,318,2074,3030,235,1338,2217,236,154,7400,7992,0,0,23,33410,3096,9201,11876,6328,0,5410,5444,0,0,6625,1091,9253,0,0,0,37361,5048,13645,51005,16597,811,136765,0,5309,0,7102,179710,12538,5208,1844,0,679,3337,197386,0,8928,32081,0
192,2,0,0,0,103,0,0,10,0,0,6,0,0,151,0,0,0,0,0,0,2737,552,248,807,2313,5591,1699,1456,4698,879,364,1,0,0,0,1,0,281,0,0,451,1,6,274,0,0,42,1,27,1,0,0,0,0,164,0,0,0,0,0,9,0,0,35767,1,6,0,0,1,1,256,0,1,3,0
193,79719,776,13106,25008,3979,0,7030,3796,279,585,2367,19817,4825,16437,0,6979,2,0,56,0,15108,1352,546,1112,4769,10296,2093,3053,8710,1047,1783,3233,4065,0,0,1,73889,8223,3671,18430,10074,0,15747,1041,0,0,6337,0,3690,1,0,0,17083,8256,51716,13875,27132,0,56128,0,1334,67522,24234,841984,1291,13162,249,0,1951,4598,36366,0,5506,32119,0
194,21303,1425,27454,4166,4111,0,2055,5462,0,1446,4269,16850,16957,8692,0,19342,0,0,36258,15017,12677,392,0,1229,7230,22396,0,437,5372,691,606,14430,3112,0,0,54141,50952,4892,6400,10613,9065,0,15831,4060,0,1,11677,5977,12312,0,0,0,37075,4162,77144,69630,6280,4149,93894,0,2632,111766,25205,195830,0,22678,373,0,1094,1864,44487,0,8732,31201,44
195,6869,301,16393,2030,2279,0,6298,561,45,366,668,7845,2826,3934,1,16295,0,0,2151,162,1471,100,0,93,700,1890,2,31,1468,56,105,2822,4217,2,0,6,14011,906,3294,7173,4882,4,2815,3159,0,0,2727,2,4216,0,0,1,10198,2555,3594,15195,3955,280,57609,0,1252,23929,9099,129313,2255,5523,288,0,1,774,40800,0,646,7632,0
196,15866,1070,27663,3962,2166,0,5049,2739,0,463,286,9080,4715,6860,0,13670,0,0,5007,389,2918,373,950,428,1930,3939,576,389,2576,276,108,6592,6369,0,0,4730,13675,790,8575,7091,7545,1,3129,2759,0,0,3079,4129,5287,1,0,0,19346,4582,13409,22121,4084,0,71433,0,3819,45269,6787,220732,0,7362,538,0,1018,711,42724,170,4958,26587,0
197,13,2,0,0,1,0,0,2,0,0,1,0,1,1,0,0,1,0,0,3,36310,2189,5340,4717,28165,870,0,6577,12665,389,5408,4,0,0,0,9,0,0,0,0,0,1,2,1,2,0,3,4,1,0,0,1,0,0,20,0,0,1,0,0,1,0,0,28235,1,0,1,0,2,1,2,4,1,0,0
198,3,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,4,1,0,10724,4340,0,453,26199,25553,114,9137,34074,0,0,8,1,0,0,3,589,6,0,0,0,0,1,5,1,1,5,0,1,0,0,0,0,0,4,30780,3237,0,0,0,4,0,0,25316,0,0,0,0,40,2,0,0,1,0,0
199,36688,4927,13237,16510,2,0,5796,10229,0,0,1,22764,11878,6980,0,342,0,0,7230,1,7938,2695,1,1665,19188,16808,93,4262,4957,969,3082,214,2020,0,0,1,88216,4851,665,43534,21322,2,21870,7891,1,0,11224,3,8363,0,0,0,2817,13680,60705,38378,16621,0,146725,1,5914,38801,42522,1788550,128,9041,0,0,0,10905,73823,0,7926,11303,0
