,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
139,5086,29,4214,9071,4391,52290,6262,94257,12130,6752,7694,2455,5461,8316,22542,45887,31356,2608,39842,1393,7171,2999,12911,803,7921,5187,1182,11259,11426,2115,1498,14846,4229,16698,3158,7390,3557,4515,4284,3405,8055,7137,8511,682,17773,3618,7163,3946,3915,25551,10968,8492,6642,0,5748,9184,6383,14294,3190,7109,2723,1022956,6419,13474,3817,1348,3972,30988,13135,4629,4154,32366,6768,20534,5986,1917
140,227,17,383,301,304,1130,887,5719,518,130,287,200,209,115,402,7803,8596,283,5882,81,1538,999,1888,341,1341,3,0,232,404,34,91,450,216,1446,131,174,691,2,140,977,308,585,191,5,0,0,441,183,309,2135,300,275,358,0,1,657,79,796,425,25,247,18401,0,569,422,312,484,4075,1163,167,5,2530,363,2232,617,321
141,4739,2592,11387,3003,4720,14298,3578,61423,16396,9028,5473,4061,2128,7333,22092,47985,21612,2259,11862,7659,6854,1453,3882,3826,3975,197,3439,1837,7358,11465,1860,21641,14295,4498,19229,2894,1517,2704,5320,4652,1893,3085,1581,34916,36862,623,6910,7726,655,15218,7018,5897,5033,99,14595,4912,6017,9216,1414,8903,905,1130955,6336,5054,4761,3102,4551,17310,18374,1597,14008,41592,3403,12703,2198,685
142,2587,1268,4,1171,550,8798,337,12433,955,1277,1075,1034,674,1158,3993,9769,2006,481,7413,295,4003,968,3398,1130,3124,273,967,976,1577,586,596,2636,934,664,1615,2535,1242,151,575,1316,1187,4035,9,584,1096,805,1022,105,1813,5729,8,764,2683,0,1014,2096,887,2278,494,864,377,12228,43,536,529,1401,972,3806,616,397,1729,2729,312,2070,380,1008
143,1312,173,603,314,162,2656,705,10463,598,573,654,59,0,472,1460,2958,3618,315,4566,500,3903,1893,2620,1014,2129,0,0,232,321,175,285,961,517,1140,562,206,475,204,114,837,901,347,832,1,1097,357,1213,159,362,3440,0,649,1367,0,40,387,431,596,564,135,12,25486,8,814,357,227,36,3322,1272,220,91,2766,454,1678,231,0
144,7610,1446,8331,2652,2501,30041,5144,83857,17561,12651,4901,7629,5626,4558,9845,50829,15910,4441,33246,6156,6582,2108,4296,684,6105,4253,4475,1322,6872,18211,4449,14624,6213,5311,23373,5876,2164,2298,20307,3472,1722,3674,5249,66814,31689,682,4621,1102,1348,5871,6682,15178,7531,2,13327,6297,15939,9931,5192,5308,597,713258,11392,869,5522,2968,1789,23426,25257,2249,16697,25216,4824,12084,3732,6783
145,1286,475,59,19,404,6019,1142,10234,1452,496,1178,3,325,1285,2511,4532,3244,363,3436,514,2254,1056,3119,585,2436,306,358,213,1335,456,2,1299,1777,1293,1055,440,478,956,3,661,322,1535,706,73,2606,130,1428,719,697,2712,848,799,1166,18,559,347,604,579,573,13,7,18164,76,200,334,264,918,4271,378,156,1101,3724,477,1739,110,1166
146,1125,822,496,378,584,2486,239,9092,1112,532,66,1503,134,853,1524,3870,2694,1522,4595,471,647,370,869,255,969,122,245,147,489,2187,779,1691,991,355,1792,173,137,282,1166,736,776,723,1967,9255,4243,419,615,1256,661,807,928,785,517,0,2915,549,796,878,666,940,1269,76155,874,120,232,287,361,4078,2668,0,458,3420,661,1838,533,100
147,16576,3545,6582,15718,7638,65746,5153,111479,24279,14047,10069,13696,3371,8531,37059,115789,28178,10854,57238,2004,6056,1395,14539,2091,4915,3506,6935,5042,13980,4367,2073,36599,14402,8146,21605,10604,14816,9630,10090,4645,5772,7775,7096,29551,17923,2721,10837,4460,4840,20922,9554,11466,8978,1,25259,13142,10133,22769,3892,5324,1432,1109970,10526,6098,14123,2729,6557,42428,15499,5904,16689,39497,4379,18846,6989,6978
148,886,1676,394,378,707,5250,503,13511,2752,2764,1233,2118,689,1218,2977,8176,2550,737,7489,264,3310,1087,2751,666,2765,340,1787,694,1670,2586,1456,3678,1168,614,3315,409,218,602,2941,1335,51,1020,226,9090,4043,785,529,515,1084,2003,1598,1023,1049,0,2341,1227,1742,779,1178,381,1151,7195,2220,605,398,205,891,3287,2609,628,612,2094,735,2327,166,402
149,163,125,12,82,115,651,40,2561,443,101,4,31,64,93,329,1210,274,115,725,0,1023,660,1203,215,899,7,139,1,123,703,0,80,176,160,306,42,3,74,0,251,170,49,520,151,93,15,73,133,177,88,127,271,388,14,465,210,132,33,118,156,20,53043,153,89,287,6,71,1237,231,16,221,1076,61,428,63,6
150,2398,2023,2441,961,832,11374,1255,13385,1655,1794,35,1251,616,2722,7158,9722,2561,1170,9347,662,2684,1409,3002,547,2860,673,1135,641,3105,2350,1856,3751,2833,408,5004,2610,1066,1431,2443,840,383,1439,194,28636,6065,674,87,3046,2160,4267,602,1896,623,0,3149,2244,2505,1225,859,69,1236,9451,598,260,1640,0,1960,3905,2731,967,486,2449,1011,3354,848,846
151,1096,194,616,743,1165,4782,358,17284,2030,451,391,867,522,925,2769,7900,5040,51,5064,7,1491,1281,4559,1012,4153,845,191,335,442,524,58,1214,1904,2199,1063,1635,12,181,2,1026,840,466,180,7825,1013,264,241,712,1336,1920,1285,583,1135,0,1317,1647,968,285,194,54,262,36949,658,876,605,331,564,5038,2441,159,159,2753,516,652,842,448
152,1903,841,266,1042,854,4211,65,5825,1209,605,1054,961,608,765,3373,5583,2107,770,4096,724,1927,1397,1715,475,1636,708,2009,1001,1403,2137,873,2278,1890,743,2931,1005,441,510,1275,1262,339,609,244,19190,3017,384,493,276,739,1030,282,1345,1600,3,2401,1306,1314,987,423,285,489,98903,671,337,267,752,791,3009,1388,507,532,1612,493,1614,37,438
153,239,34,48,62,55,859,248,2652,326,105,9,263,0,353,229,962,435,96,1285,1,2373,1386,4859,1151,2514,73,0,16,21,802,21,301,30,172,365,30,258,38,305,156,8,214,310,18691,427,269,0,8,367,254,47,333,70,0,178,18,108,93,62,258,86,177619,41,4,224,83,90,1337,699,73,82,765,55,515,525,92
154,1548,1744,1587,1144,250,9362,1272,16840,4374,3433,1783,2284,1246,1909,5044,21106,3700,1401,6002,1840,1885,1268,4672,1154,2187,531,1248,1187,1774,5009,4924,3885,1297,816,7360,1147,596,1986,3282,1249,1186,1594,1187,10250,19374,1600,1408,3117,1122,4197,693,2050,3299,0,3852,1577,2176,1690,1345,172,1021,93532,2497,959,2736,1371,1905,7046,2377,338,1293,8957,524,3969,1064,1093
155,15018,2926,5567,9792,2229,55082,5177,109151,23144,16174,7199,5595,3596,17587,19646,34285,25629,9056,17366,1392,9040,2639,13177,2597,2557,3782,7280,3010,14197,14302,6486,24676,9492,8530,13025,16875,3873,9563,13529,4570,3949,7647,4900,30206,42787,3915,10513,3381,2989,23799,5504,9028,17834,551,9330,3200,11157,13969,3588,9359,1932,1045929,6954,5390,4775,5753,8906,32747,16244,3922,21206,50072,6632,14164,4973,2854
156,0,13,0,238,158,0,232,1475,0,0,395,0,0,443,256,2506,1718,0,315,103,1094,790,1051,241,935,384,237,1024,47,404,0,36,0,337,159,632,17,683,6,636,118,91,0,2106,0,0,371,0,1051,108,253,0,0,0,235,1193,157,158,0,16,224,11173,3,393,0,67,482,68,55,66,0,768,474,30,54,0
157,1569,424,508,506,993,7716,1444,9475,1537,729,2129,663,11,435,3459,4016,8769,152,5902,438,3297,1519,3424,1343,3848,336,0,443,767,224,723,1481,1459,3161,352,1493,46,463,357,680,6,566,900,7,359,347,1321,2063,854,2109,1437,429,610,0,102,1018,631,461,0,3,458,32223,21,789,1285,447,1455,5254,458,288,242,1632,438,1234,6,988
158,0,1034,0,312,331,4099,0,9422,2018,343,636,190,231,917,1525,4309,1833,322,4925,433,4429,1625,4854,510,2761,1055,2205,722,263,690,684,2553,1413,409,1799,1888,0,3,618,304,29,607,393,20913,4044,28,683,588,1167,2644,0,443,181,5,1334,544,859,690,567,183,1226,6887,683,100,815,282,473,2334,2737,198,9,1162,351,1025,1376,647
159,1438,499,579,4661,1430,7323,4379,7939,1415,700,810,546,2809,1283,3797,6256,1259,1007,3726,999,742,263,1971,519,735,1473,597,3432,1284,1497,1127,5636,1024,1359,2742,672,647,1009,1162,1105,1103,779,317,17169,2526,661,380,558,574,2288,581,661,909,15809,1963,1294,1205,608,386,336,1383,106566,308,1091,688,241,223,2767,1742,568,569,2028,498,1605,625,586
160,229,345,114,307,373,3596,342,5252,1486,99,243,387,127,500,1003,2305,928,428,3539,22,1764,714,2443,505,1716,16,15,44,452,559,248,830,274,321,479,63,413,558,354,395,99,348,131,15608,990,1,35,245,458,221,170,1412,205,5,658,240,540,257,501,323,92,62402,220,227,651,221,253,1529,1079,100,96,964,9,520,406,67
161,58,0,0,5178,0,993,0,61899,1004,2,0,188,0,176,4922,7241,41093,0,15383,3,44497,14999,31567,18897,30974,7746,0,0,0,551,0,5894,1496,561,12,14,347,722,20,1,356,171,1389,8,1,605,0,317,1015,5234,8517,3477,56,0,359,670,0,3986,2241,328,1,720994,458,8727,1347,206,20,13363,1827,220,201,17222,0,2137,212,240
162,42,540,187,287,0,2767,190,3728,534,12,2,71,3,190,687,1785,588,252,3747,22,2724,1430,3709,97,1748,243,220,396,168,629,184,432,129,251,1046,124,494,211,388,222,130,396,103,9792,942,162,171,432,887,426,266,616,523,0,1403,678,446,1,293,175,770,31608,33,4,58,551,12,755,1169,544,235,395,521,457,160,1
163,1166,11,297,966,1233,8693,618,10131,1108,121,1336,625,264,1075,4394,9533,4943,250,7241,487,741,770,1483,291,1172,323,69,442,1743,482,0,2826,550,1459,670,1542,1466,62,144,1240,384,1689,699,1,708,545,695,1580,1238,3209,1199,339,757,0,953,4172,854,728,104,132,595,147662,117,236,397,483,504,5579,1346,912,22,3423,850,1837,651,279
164,14551,2390,7428,5019,1825,31549,1617,50466,13145,7549,7773,7738,1811,3594,16782,33649,14410,4618,20995,3507,1675,2193,13581,894,3583,1089,2420,1349,7172,15717,1996,19647,5499,5523,21256,2908,4277,4573,5392,5540,2858,5965,3551,43289,27390,1330,6051,8700,1846,11629,6332,14754,6768,576,14810,7072,10166,10162,1310,6007,497,544823,7893,3881,4561,3206,4695,24311,11875,864,11598,25250,3760,11772,5782,2013
165,0,190,821,10382,1158,9128,743,46699,7032,6660,4569,0,1284,877,4889,0,12038,0,1886,3155,5611,2067,9910,545,6302,5166,907,7601,3417,2684,3035,15723,0,6976,3193,337,1217,7884,2107,12798,2673,3737,745,43501,0,548,0,2574,2939,13471,0,81,1054,20502,0,7447,2893,4025,14853,1702,831,780146,0,7514,76,5296,2233,0,8761,1139,0,7267,2893,2108,2320,0
166,1146,396,99,266,520,4288,383,2446,1002,509,386,498,287,320,1798,1824,881,352,1251,243,839,760,1378,297,894,205,536,161,394,833,579,2193,223,31,872,668,185,482,257,388,118,384,796,21613,1637,214,141,686,278,526,180,826,242,0,1284,541,365,200,109,637,135,74051,330,1143,243,369,242,2618,2167,70,504,865,0,618,490,396
167,4778,2823,1304,1123,3110,15078,1350,32260,3353,2800,3327,4510,2374,2813,8965,16709,5326,2228,9926,1153,1543,1755,3809,758,2281,1811,2850,1244,4347,4349,4793,9773,2823,1911,8906,2306,1240,1064,6943,2054,1597,3256,888,20082,16207,2315,1633,2187,2823,6293,2697,3172,2469,0,4164,3585,2189,2609,1308,1118,1294,138382,3639,933,1920,1158,1469,7635,4390,820,921,4809,1657,5826,902,1192
168,381,168,362,362,51,3013,151,3193,140,0,626,24,366,12,1167,1327,2937,372,1024,0,1232,875,1569,527,1069,369,0,175,1225,39,3,1836,784,999,0,589,19,129,0,0,0,596,27,4,16,850,6,301,254,278,134,0,2,0,372,589,37,763,75,188,159,25971,343,175,248,90,0,1686,96,331,0,1175,318,647,157,304
169,1024,20,106,1160,729,1845,0,3375,1197,231,397,9,0,43,1408,1672,1653,16,2364,48,3581,1566,2605,1177,3693,1127,15,341,246,583,107,1403,3,446,1070,737,251,1,361,322,3,1008,505,17711,1600,113,0,0,482,1940,81,439,695,0,519,341,354,13,514,220,308,15102,98,2,398,381,16,1283,913,516,6,1331,46,630,459,631
170,94,162,38,49,186,1587,0,6005,270,30,914,0,0,84,1605,1499,1493,236,2118,0,1349,770,2775,831,2183,40,0,235,308,28,0,149,253,355,8,27,480,42,0,1,361,458,0,10941,305,0,124,455,657,1050,161,863,446,1,695,194,236,159,326,392,56,221526,12,8,81,0,0,1871,377,1,151,867,11,306,8,145
171,317,1,125,153,63,1880,159,4243,326,326,210,275,263,298,616,2438,1890,135,1553,129,895,749,1280,556,801,2,33,68,155,181,0,479,651,379,245,668,122,201,212,305,27,250,147,100,747,53,243,106,191,1409,54,102,598,12,279,0,223,469,26,22,205,11832,5,271,331,259,182,1413,797,20,0,2073,314,501,196,148
172,498,1423,3333,2262,1019,16155,1386,41846,4441,1771,2394,2915,916,3319,6463,24106,18903,2434,11436,496,3170,1122,4239,448,2666,1711,1452,1787,4746,3752,2021,8212,4310,4575,3272,3458,2843,761,2661,2242,761,1845,1176,10954,12929,539,1457,2415,2818,6355,2028,2730,2013,0,3195,3281,3028,2363,1264,300,727,24266,1092,1258,928,1691,2743,11034,3971,371,1765,9061,1707,6126,1588,1786
173,157,121,275,299,185,1602,160,2771,1399,444,400,346,41,154,1122,800,259,97,1960,172,594,524,1065,275,726,142,150,211,304,646,144,360,144,207,540,317,208,128,343,377,88,296,430,111,221,97,425,90,225,670,298,269,449,11,496,719,758,403,220,180,118,21196,292,106,258,454,148,1292,759,269,108,811,46,495,240,68
174,1478,928,1037,1358,504,4209,366,7601,1657,1364,399,608,107,1082,3019,3865,2949,533,3650,225,658,385,539,180,853,430,1419,332,1152,1293,376,3614,2586,398,2135,1037,458,813,681,540,394,717,602,12801,1195,330,526,837,540,2114,156,1269,1095,1,1554,694,1070,826,91,507,477,79832,498,781,647,1132,511,6950,1107,206,577,2988,702,761,529,377
175,2406,515,655,3275,767,14756,2011,20274,3919,831,2174,1887,1194,1457,7063,22229,7550,1627,12696,1070,1907,862,2834,214,2115,1043,3834,1807,3933,4350,563,7078,2382,3547,7045,3357,1513,2207,2767,1330,567,3391,1300,23535,6462,737,814,4113,3639,4251,1993,968,1747,4,5245,4631,1093,1589,1280,1336,989,202498,1381,1263,1327,914,946,10400,3340,1107,1293,4421,432,4482,544,881
176,0,351,335,122,0,949,339,4544,270,303,445,278,77,294,460,2205,953,239,3000,56,670,816,1499,367,898,63,100,192,558,970,332,297,194,213,673,516,240,347,405,38,285,286,39,1273,1192,0,457,759,125,689,300,570,0,18,305,308,108,360,198,0,131,12924,172,13,0,391,357,207,420,42,212,835,76,323,115,263
177,359,885,314,322,500,11701,608,9918,1563,1256,806,1944,971,1723,800,5304,2596,662,6453,1635,3248,1077,4092,1018,3643,2,1340,586,2048,2406,1310,1631,2213,434,4332,347,511,889,2700,1044,667,1894,577,34215,8380,187,2061,1112,1090,2174,769,1308,1745,0,1828,916,1390,1152,741,399,49,11361,958,805,222,1741,1817,2287,4778,473,895,3248,1065,2385,337,671
178,20927,24257,20417,23531,11446,117522,10484,158718,62195,36871,30504,25341,14923,2934,99907,84756,45101,17667,50428,14298,29578,11724,24094,5338,34659,10318,25241,15079,26664,14803,20134,68937,15234,8821,101918,15181,15596,10160,19749,26438,8057,10901,10078,143070,88971,1478,7338,22865,6612,18338,7017,8532,7705,0,46903,52301,49635,14457,6880,16991,2763,2139120,25278,4888,18726,6529,7763,69180,34647,4762,21071,37038,19464,21711,14102,26170
179,596,57,201,825,406,5717,0,12328,2337,924,667,943,1,968,3202,4670,2051,382,7651,622,1964,1636,3021,679,2707,209,848,426,1586,435,304,833,320,575,1148,645,543,191,147,827,1,998,566,30395,407,1220,493,564,799,2467,111,736,546,0,2908,231,240,111,263,196,302,44848,348,36,352,1,71,4600,504,550,673,2329,409,944,163,698
180,158075,32229,57626,42294,21229,305088,28337,566019,72559,44858,84074,17787,9687,59820,136194,351226,53696,29190,190981,692,81788,25413,116843,31485,82422,16732,3801,23972,90838,65519,10284,128908,61146,14130,66728,67871,29887,13649,8937,37079,29799,20660,9586,15990,95690,44951,35173,18150,16684,37707,31702,54669,50527,0,43512,38048,48638,88420,33640,5715,3842,4218817,20532,7894,39831,25876,15604,200212,35285,26116,50694,111094,60633,114593,26017,23571
181,415,506,193,294,456,3502,95,14005,1498,383,124,625,494,1471,1015,6131,1682,377,5739,508,1688,719,1925,341,1015,97,1127,294,772,1512,1277,511,516,803,1652,305,701,547,1263,262,489,389,194,9743,4789,275,402,1067,333,698,277,1158,922,0,2295,482,1317,881,718,549,126,38247,1632,286,1005,96,466,1945,2439,130,538,2175,346,1936,344,149
182,927,24,1313,486,495,5313,417,9099,2455,933,442,257,524,899,3616,3512,2142,512,5473,130,1476,1421,2958,799,2684,168,599,508,1441,772,1216,1545,712,79,543,258,280,786,517,672,249,1192,364,20027,4581,2148,387,659,1043,1122,997,364,261,0,1591,187,1010,714,1322,633,480,85598,576,267,691,174,282,1032,1528,460,1074,1366,0,1514,37,134
183,1533,10,51,1503,1831,18370,840,9801,431,611,1574,516,725,546,6310,6352,322,751,6357,0,2000,985,2885,492,2299,428,0,736,3533,71,197,6716,658,349,415,5090,796,773,72,1330,647,1280,19,1612,536,764,337,2910,1991,3688,1550,393,454,0,800,2520,1419,645,139,23,1027,90118,8,595,159,317,283,2499,387,745,178,2048,991,2239,545,1741
184,1869,341,829,28,330,6844,0,10868,605,226,370,10,939,2,1346,8563,3474,522,7267,342,4217,1553,4738,1770,5003,840,389,1076,2234,535,1,1502,324,2212,530,721,1613,1052,1222,1081,1068,381,956,5,858,1151,628,55,1425,1849,1431,329,516,0,1,303,366,1352,575,2,57,48205,962,104,20,428,560,3959,598,434,61,3775,1,1649,672,0
185,3569,1575,3220,4234,1092,24785,2981,58500,6988,4563,4805,3445,1444,4178,10855,31603,14149,4962,13671,3096,3747,1483,5975,616,3784,1778,4239,2017,6239,3955,3560,10704,7293,4270,9261,5159,3312,2130,3231,1878,3195,2461,4905,30144,15578,2051,1321,3533,1738,5871,2594,1466,5387,0,9492,2016,2514,6966,2529,2997,455,319816,5705,2522,3863,2110,2578,16353,8878,1665,6346,23437,3117,7788,3018,1252
186,1358,1701,1513,2347,1491,11127,2235,60609,5717,5938,5786,2949,873,4933,10388,56944,13608,6941,19249,1519,4572,2571,6606,1461,1767,795,2335,690,7225,13348,2486,8030,6943,5366,16014,3985,599,802,4735,3046,4306,2401,1648,38940,17473,2456,6355,5299,1740,8274,7960,3613,660,0,13884,6101,9683,8843,2084,4416,2134,217696,5235,1886,4452,2716,3183,12211,9443,2107,1524,16606,5501,12790,4009,1
187,784,149,87,266,725,4434,239,6982,954,542,1189,555,253,353,2165,1717,827,97,1878,95,1184,562,1388,868,1273,579,6,266,834,616,508,1902,362,575,840,219,50,464,428,769,240,554,669,108,979,389,142,416,323,826,204,206,585,0,853,186,563,542,409,124,472,85275,249,403,648,62,5,3331,535,288,252,2180,14,1069,290,168
188,10866,3,5670,1111,6927,42905,3770,41326,1687,0,6423,131,8974,3034,11025,25055,30932,1129,13525,2,12532,5148,23841,8003,15639,5046,0,7339,6444,0,1013,12938,8,6984,0,4285,394,3575,0,2619,0,4114,4537,71,0,3580,7790,1072,4766,8144,4830,5759,0,0,554,8355,3437,2728,726,2365,2075,622676,63,3438,5058,2053,2067,19990,3947,1372,0,17066,1043,12454,4825,0
189,353,52,67,109,164,2574,145,8252,494,194,384,418,284,253,1129,1703,432,158,3205,293,655,165,1289,241,831,111,150,742,488,236,356,730,163,98,771,936,346,219,433,93,141,351,275,6011,411,172,182,277,793,1053,148,304,417,0,589,399,435,157,451,166,54,91757,238,76,354,46,41,991,725,381,231,879,84,708,310,124
190,1002,666,436,295,158,3328,53,8083,1545,743,513,1334,185,1104,1541,3057,2255,292,1898,421,704,268,1219,340,557,444,906,312,1243,906,397,1712,1060,9,1883,1166,150,249,776,196,364,336,654,9861,3055,96,480,830,616,1544,132,963,1529,2,1049,176,523,324,229,372,390,104039,187,260,157,867,498,2047,1274,230,640,3043,99,691,611,544
191,390,110,306,270,240,2087,28,8548,1573,470,105,290,168,408,762,5783,806,281,2680,5,825,703,1315,301,835,290,376,204,459,1081,30,251,186,276,992,479,315,177,248,453,218,268,39,9663,894,199,545,315,500,811,563,425,235,1,1502,698,278,408,345,188,120,33768,412,162,187,281,90,2136,1711,61,543,2129,281,342,369,4
192,955,328,483,420,417,6523,690,20631,960,660,998,724,1000,1228,1928,16001,3467,648,6949,560,1497,813,1760,339,1018,477,252,396,1290,586,138,2600,766,706,1605,1338,345,826,991,951,1079,837,673,5,2627,376,1008,1097,845,1205,997,1017,1531,0,1458,1569,1045,2054,1103,462,394,59240,337,132,1100,770,706,4137,1899,424,259,4465,736,3021,410,354
193,1197,796,1112,715,461,3785,905,7794,2916,832,532,1007,249,870,2244,4807,1190,557,3227,252,568,701,1414,84,922,360,531,209,690,743,777,2477,714,335,2365,189,413,567,1339,530,231,490,1290,12941,1143,173,654,437,266,853,394,1490,878,1,1531,970,1732,715,443,529,670,113970,515,116,838,455,506,6946,2245,146,892,2869,1129,1298,472,153
194,198,131,6,136,187,1140,194,2017,891,234,71,230,53,142,271,796,297,65,894,53,648,746,972,342,731,49,278,68,179,836,35,84,217,211,317,130,5,120,173,239,10,46,144,3085,39,147,3,98,271,204,213,184,48,0,567,197,300,141,267,55,404,6901,320,485,101,73,81,1364,551,144,87,932,108,183,186,108
195,186,838,330,14,449,4508,811,9358,954,984,185,872,620,383,1243,6998,1011,418,3747,505,2944,1130,5449,1806,1690,0,2,379,759,608,613,1572,1486,4,1310,151,397,2,460,1047,971,0,1494,269,2100,63,0,258,656,313,576,1331,356,84,1390,12,1295,1634,620,243,592,44748,497,838,746,18,60,3033,998,113,653,2795,456,1406,656,662
196,141,0,0,21,252,2011,0,2466,181,14,380,6,176,0,508,753,1583,56,1268,1,240,852,1687,744,695,64,0,389,167,92,0,814,169,264,0,339,71,90,0,133,11,163,70,2,0,4,0,123,420,1002,152,87,10,0,41,687,103,352,86,37,107,29452,0,138,59,14,37,2461,360,362,0,436,124,263,69,211
197,945,678,495,560,992,5540,731,25330,3656,1800,750,2579,377,2136,3629,17761,5430,1591,10416,1164,2385,1187,4081,637,2006,334,938,397,1147,1021,458,2363,1285,1842,3761,1938,1335,608,858,2213,1100,417,97,7268,9036,2,332,1087,1087,1213,748,1545,1430,2,2348,710,1604,2248,673,358,537,13530,619,462,1339,793,688,4314,4239,783,297,2684,766,2727,1889,791
198,391,68,451,30,147,4165,198,5857,109,32,328,218,252,422,698,4059,3088,531,1397,147,927,801,1993,398,796,63,148,50,222,183,103,438,154,215,286,1032,577,239,74,156,472,202,275,28,1407,58,123,400,297,1735,162,133,230,0,785,276,124,352,237,12,56,16590,119,392,271,355,486,958,538,255,257,1083,234,1044,208,90
199,108,78,53,10,698,991,8,2445,1005,395,3,35,0,870,1616,2491,355,60,4688,540,1531,1048,4035,905,2785,25,22,329,249,644,516,587,9,137,798,906,556,142,223,237,0,155,0,1342,528,132,169,584,259,1250,26,25,14,0,832,157,592,329,0,108,128,61882,580,57,5,213,109,2056,757,4,419,493,46,644,273,1
200,311,153,221,21,113,923,137,8452,831,402,91,499,42,802,328,5611,1148,662,4427,54,609,714,687,208,794,16,222,216,496,859,320,87,593,339,964,86,318,55,495,683,307,182,217,6112,1318,239,669,497,296,640,150,522,694,0,850,146,624,551,344,353,26,23748,471,233,212,432,612,1145,1050,199,183,1880,306,1334,307,137
201,1415,446,981,551,833,10027,472,13283,2141,1355,1499,2392,745,1117,4193,9580,3821,633,4077,260,703,382,827,147,641,534,545,576,1951,1360,226,3830,1585,905,2350,2208,562,377,659,1083,485,1580,560,9561,1702,747,779,1472,704,4022,1125,594,991,180,2288,1047,1322,1442,257,623,543,90104,343,1278,395,823,837,8590,2508,600,594,6123,758,1487,1091,1280
202,1830,676,472,1166,662,4374,553,6809,2015,959,442,1358,361,422,2796,6500,1018,761,4008,495,786,295,1366,283,590,551,614,209,919,1187,413,3480,1003,518,2791,391,348,543,1962,578,305,1030,1186,11778,2197,97,752,303,377,1623,780,1468,562,2,3214,2151,791,1533,193,478,885,134999,783,296,641,376,583,6868,1319,554,852,3256,1053,1253,742,146
203,1117,370,494,2339,791,8729,662,14975,1698,1086,828,1724,393,956,5167,7633,2324,859,4250,922,389,251,930,237,345,335,781,428,1528,2157,1171,4259,2403,621,3740,1324,367,656,1324,804,483,823,1587,9348,3260,1181,834,1404,518,1741,968,678,1683,0,2258,1192,1313,1222,652,1240,632,105530,521,379,1310,716,602,4516,2290,878,471,4055,517,2150,606,316
204,1789,453,590,635,543,4848,441,10552,2491,353,152,2198,589,1331,2283,5293,2323,1563,2959,422,635,255,1148,204,618,366,640,185,1618,2145,299,3601,1495,620,2907,1119,100,486,1332,490,506,495,1799,12386,7140,611,1313,1017,818,2162,739,621,505,0,4177,1445,1369,965,592,830,1058,111060,1380,372,223,477,189,4636,3080,430,868,4053,744,1169,772,94
205,728,282,316,66,661,9075,929,10652,2541,371,1605,636,4,719,3766,6653,2603,535,4890,508,1518,1011,2798,478,1795,328,765,310,1271,1407,327,2152,990,770,2641,994,1217,29,776,450,129,464,468,14655,2421,1045,810,1062,955,2407,898,1398,1558,0,2019,1550,1969,1582,628,402,542,15390,780,180,1402,691,1037,2876,2129,272,508,3195,308,1935,224,739
206,1925,283,1288,1164,1688,6838,698,15153,3273,1838,800,1674,152,2377,2654,15105,2673,1844,7469,1521,859,957,2437,496,1323,663,2458,514,1406,1724,1714,1635,2305,1483,5550,1462,659,641,2739,1033,575,1176,261,13574,6835,675,1467,1587,428,2784,920,3528,2161,0,3661,1667,3601,2113,289,152,545,50864,618,20,372,513,2875,2470,1580,498,821,3445,1143,1848,371,465
207,133,361,538,412,0,3006,69,5590,1091,294,167,384,230,745,519,1549,1642,389,682,390,335,476,1159,402,551,5,967,177,772,769,100,1108,543,106,1036,629,25,137,453,91,354,228,235,9120,1745,269,210,514,149,594,333,363,379,1,790,192,459,1072,147,495,609,61887,214,767,244,149,837,1073,415,181,304,2613,153,266,562,106
208,1160,282,467,691,971,7376,650,9836,2307,842,712,945,579,1165,2984,7706,1549,526,4296,411,546,566,1019,235,774,576,464,407,1470,1767,386,912,664,324,2956,1897,410,1174,1706,936,702,713,397,2484,3659,248,968,524,1021,1958,792,1044,1239,0,1857,1679,1460,998,708,358,435,45008,555,325,977,1258,738,3037,2056,636,336,3078,325,1901,746,600
209,1029,1311,1402,595,1770,11609,1194,30173,2274,3151,834,1795,711,2440,3966,34014,5872,783,17316,1316,2327,1693,3466,846,2444,1,2578,1429,1419,4926,1722,3123,2846,2152,5867,1717,2452,779,3667,2079,1439,1338,1391,11657,13557,1014,1646,2266,1679,3223,2358,2940,1596,0,6895,2229,2647,4068,1229,431,1188,91312,1614,1212,1034,2227,839,4260,1903,717,673,9600,2615,4338,1799,873
210,16763,8582,35174,27720,14162,117408,22006,231919,52778,31610,13625,31880,12074,15722,73510,118302,34578,20161,69762,15414,21315,6448,22567,6346,13149,5961,11262,5088,32779,25582,17920,83851,39774,17729,62988,15241,11890,11375,26389,8688,13262,25702,13190,159192,122696,10147,14374,12395,7358,32065,12715,23892,19134,101,45861,25714,28127,25735,6762,13309,3145,2677199,32668,4789,21067,5245,4443,80728,30906,7331,30709,66195,10397,37428,20553,4937
