,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
231,6485,1379,13638,3110,10454,4807,2084,11,2154,693,2081,3479,1881,5054,5214,1542,16521,2285,3195,7285,8247,4746,676,1169,5066,1,1414,5227,2954,3788,1631,3764,16109,1182,1187,3940,4322,3712,1277,1183,1591,2391,2773,2074,1523,4190,2711,4613,7344,8711,4893,1573,25445,6116,3350,1845,1111,1030,1838,2108,43359,2956,986,16809,6776,1578,1685,158846,2640,3159,1051,5276,2851,5945,3008,2055,1703,5836,1374,587,1663,878,22755,1420,2635,15025,540,3090
232,12984,965,7338,1983,374,3470,265,821,692,320,5171,1746,298,2237,1665,1392,9713,812,1555,1454,1295,2099,156,782,1612,3,684,723,2534,2150,1375,1468,11587,412,1472,3933,1579,2352,1299,597,727,1711,1167,1261,2192,2547,1379,712,6031,2457,6956,699,12791,2520,788,691,1138,959,2885,1687,33054,710,724,130,3846,1268,578,79810,1181,1024,1038,3190,1565,5,2367,1045,564,1788,1047,1680,1408,703,29638,498,3137,8080,2328,955
233,98,0,0,0,1126,0,0,2,0,0,0,0,0,44,0,1580,0,1,0,1,2,7224,3204,9576,10668,2500,5958,7339,8,0,0,0,3033,1,1808,0,11,0,2,1,0,0,1,0,1,2,0,0,0,0,18,1,1906,0,0,0,2386,0,0,1,1,240,0,0,0,0,0,6261,0,0,71,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
234,13398,1212,0,0,1,0,0,646,0,440,0,1,0,0,0,0,571,0,0,0,150,3041,364,1758,4596,458,1526,3319,1168,0,0,0,1259,965,1841,0,90,0,2,231,707,1369,1298,0,1527,482,0,0,0,0,4918,0,0,0,0,0,0,0,0,0,0,256,4,0,0,0,0,121785,0,0,0,0,0,0,0,0,0,438,754,0,0,1518,0,0,0,0,0,0
235,1665,147,919,591,56,166,140,174,67,105,540,242,82,162,197,217,1122,180,126,356,196,245,20,81,236,23,53,124,260,174,139,388,2295,133,205,284,116,292,412,109,168,158,101,23,394,318,134,74,668,417,746,83,1701,372,174,125,56,95,206,128,4352,110,115,396,369,82,94,20972,189,96,252,302,106,113,46,264,135,129,93,62,112,111,3540,37,541,1678,104,207
236,3089,329,5620,451,2557,2036,803,364,437,670,1424,2125,672,2384,2124,682,7346,1116,672,545,442,3403,406,1626,3054,449,442,2349,948,957,622,543,6357,688,331,1744,504,1056,1263,759,1029,2832,1554,1064,586,2273,157,510,1971,4302,7622,500,5305,1943,1925,188,747,382,715,965,27118,1538,802,16040,1385,707,1139,195131,573,817,161,1171,401,1289,127,362,362,1236,47,850,163,582,7144,1474,354,6191,0,342
237,3477,185,3887,488,781,1885,242,694,784,327,1454,1167,582,1746,1844,535,7329,570,707,687,1192,1083,58,555,1527,165,684,975,994,1915,299,331,3505,256,842,1832,965,930,1148,725,197,588,1259,978,881,914,494,1074,2743,3122,8167,374,4227,1543,858,310,801,330,565,609,16533,464,724,13270,1457,958,167,56514,755,1306,0,2689,967,2327,1356,554,610,1077,647,306,620,327,5948,784,909,3217,853,503
238,7065,686,3830,1868,62,1681,831,326,779,464,2050,1905,371,567,1497,585,5182,736,856,1487,1200,900,95,556,1240,33,161,780,796,2336,978,1057,7292,481,376,1845,662,1164,908,39,838,725,755,418,1195,1502,550,415,3476,2731,6212,489,5399,1746,739,446,424,359,940,741,26485,396,912,0,502,964,666,95272,1502,1932,2403,1115,885,258,639,870,633,1082,384,238,977,627,13532,464,842,2170,430,444
239,4025,653,7655,883,687,1561,909,741,708,708,4853,1693,450,1167,1822,335,7014,1130,1341,661,1321,1307,91,902,1401,359,317,1084,1065,1436,465,775,5868,306,748,1592,934,1109,270,425,285,1069,162,1197,1023,1294,480,636,2474,4391,3844,756,5536,1512,1199,524,668,605,646,930,25796,1346,272,2166,3616,1112,271,95509,1041,1343,275,1559,569,300,1539,326,665,1260,736,530,542,483,7930,1005,664,4855,243,441
240,5393,604,9415,3616,2192,5460,2489,642,1539,1515,4958,4127,1357,4794,3997,1228,10217,2800,1741,3920,2682,1772,1025,2093,4958,415,970,4550,1116,3850,2364,2376,13683,1543,297,2499,3988,2246,1569,1587,960,3806,1292,741,2406,2759,799,1509,4733,6683,8608,1868,15071,4654,1963,726,564,890,2696,228,47023,1018,682,6268,4167,1317,2484,355398,1660,2555,826,3402,1094,4396,2206,2165,822,2747,2483,637,980,1874,23349,851,2487,10203,2335,1834
241,11442,1627,15660,3078,2141,5146,960,2148,3507,1013,3245,5144,837,5455,3389,1793,14884,2935,2172,3200,3579,1862,262,1119,1720,261,986,2736,5595,3020,1392,2904,13815,1119,2834,5458,5780,5501,2828,676,4983,4776,5408,651,3076,5509,1098,2585,10997,8139,11252,1712,23641,4665,1468,1443,1362,1573,1628,1489,62825,1850,987,29746,8190,3232,986,199794,823,4072,0,9683,5319,3086,3294,1804,1331,3321,1630,2992,1170,1173,23368,1348,3540,24245,3273,2130
242,5961,1315,9501,1389,2043,3430,282,952,2556,820,1989,5977,2200,5285,10896,1645,19227,2661,2232,1976,3411,1667,255,1027,2375,202,260,1747,1904,3587,1551,1165,13922,1607,1694,2665,1930,1691,2410,2301,3743,3743,3912,166,1544,4710,1529,2890,4867,16696,32339,1732,16885,9583,2826,2173,1290,1253,1873,2374,52425,2908,1082,10744,5627,823,1547,238837,1227,3591,2,5604,2255,404,2664,1878,1051,4866,2257,780,1381,1178,17374,2580,1095,8679,383,1525
243,5127,4216,15478,2233,1240,5768,135,1228,1349,282,9528,4850,1767,1303,2671,401,11162,1218,1269,1170,3193,4482,916,2420,3382,1362,1606,2849,3229,3157,1534,1106,5476,273,1280,5448,312,2846,762,1293,3711,2767,1341,573,2081,2188,2033,2758,9969,5741,6802,1468,11380,2239,2635,3814,528,0,843,737,41623,2649,1524,5698,4453,2281,1775,91453,935,2956,0,3063,3074,5254,3116,1234,377,1400,1481,1086,1724,612,9779,854,3370,19949,3296,2423
244,4300,1449,8877,3628,1428,2511,258,715,558,280,940,3176,379,2438,3014,821,9719,2105,1405,1465,1854,3030,588,1811,4067,43,658,3879,1100,3520,1093,1777,13867,596,1952,3842,397,2081,3023,384,1520,3501,3178,2405,2994,2522,969,615,4132,4496,14355,1116,13647,3303,2565,1495,314,1511,1453,656,39982,1206,1575,3959,1958,1347,355,235351,1437,1789,1622,3564,1256,333,2334,1186,1365,3001,1597,715,905,1271,17007,1700,520,5567,542,1560
245,6479,387,4134,1172,0,1681,650,243,568,369,2808,734,130,415,1565,622,4900,483,697,2008,1197,788,72,597,1557,162,407,533,465,1489,712,1044,7137,253,258,1232,521,1647,1139,397,692,790,421,0,990,983,289,34,2393,2116,4087,155,5524,1412,1475,509,559,411,656,869,27503,343,265,0,1076,1518,218,84927,582,977,2430,1562,595,172,497,441,800,541,655,768,1113,787,11392,230,530,2344,654,592
246,6705,1138,9544,2014,11841,4707,2287,1231,1236,765,7876,7349,1967,7586,792,684,11688,2319,2423,2081,2722,5276,439,2780,5095,10,995,2962,3775,2856,1200,2422,12785,1243,1308,6577,4086,7615,2,2876,1448,5629,2635,2624,4853,3286,2502,897,8792,5282,4884,725,13255,2589,2755,1296,2552,593,2803,1931,68451,3532,1471,44431,7601,2942,2200,95428,2673,2407,1340,5221,3037,1124,304,2345,2451,2198,2605,2786,560,954,30867,482,3812,16092,811,2431
247,9600,892,14371,2618,4436,4505,1655,261,1989,1486,5903,2464,1327,2325,3662,940,13245,4053,3224,4638,3220,4016,638,1484,3355,1035,1157,2294,2904,4024,1897,2368,13528,1509,1668,2809,3370,2537,1154,1369,2856,3242,3844,1849,2339,2774,1386,784,5044,7231,16613,1545,12869,2873,651,1896,642,576,933,2758,37485,3436,1227,10528,5021,2645,777,206681,4218,3429,0,8044,2404,3172,126,1697,2009,2704,1741,1355,2809,1255,13875,1245,1610,5366,100,1422
248,6376,461,1691,2004,1,57,348,106,150,312,552,788,125,775,367,748,2560,588,545,1150,321,596,28,387,844,74,266,419,466,203,185,777,5634,168,578,853,217,1842,490,330,373,958,284,297,956,786,171,149,1227,1272,3824,338,5188,861,1025,197,325,340,1156,711,5235,139,263,1,1425,109,250,17182,56,637,75,1019,927,162,22,251,681,231,128,751,199,459,4645,209,1880,4776,126,726
249,854,124,647,243,167,126,117,143,186,89,602,324,141,179,141,101,1091,173,252,280,172,156,18,135,284,17,66,122,140,88,49,122,1233,80,79,283,155,307,9,128,92,37,89,152,213,281,16,65,530,512,831,65,966,253,316,222,83,108,267,139,2080,99,5,1963,676,106,59,7485,122,99,0,583,116,68,8,148,117,98,22,62,97,23,1468,85,383,1652,88,150
250,3716,144,3599,863,705,2543,488,286,892,346,910,988,284,865,1050,576,5734,942,801,1165,1020,1219,160,1123,1753,107,246,1855,726,1569,482,1125,6645,414,296,2384,681,1604,747,908,1336,1021,823,1172,743,1448,726,996,3016,2070,6341,460,7993,1622,1027,634,211,367,617,802,19064,511,115,594,2261,963,472,76478,369,2034,555,2777,1028,282,766,751,691,1915,647,716,711,695,10059,252,1595,2553,504,950
251,6986,420,2967,1302,913,2339,564,233,669,493,3730,1971,437,2256,2113,419,8321,1765,1123,1524,717,2077,167,490,2020,221,406,1106,924,2588,790,1331,9574,118,327,1850,1178,1036,1624,339,1231,769,769,793,643,601,447,758,2133,2446,6251,1392,7849,1357,1432,1217,917,370,1768,851,27313,288,916,2139,2611,1238,592,69515,370,1836,874,2243,678,938,825,1159,666,1809,233,1351,782,596,8385,638,1450,4650,1020,883
252,7623,1247,8224,740,9978,2476,4462,2228,1075,381,4735,4302,1548,1995,2159,531,9126,1357,2565,771,1928,1721,509,1255,2286,814,1079,1447,2372,899,1711,1809,6458,1645,494,4987,1606,2133,418,2621,729,3103,832,1294,1093,3714,2338,1264,6531,5554,10845,1644,10275,2206,3075,1940,2021,1111,2119,1132,26969,2796,1503,24640,6131,976,1734,121308,693,814,544,3883,217,2813,168,987,998,1858,576,1402,1560,398,8077,739,1218,6178,1107,1371
253,10054,1340,7859,2250,5077,3598,1028,955,1187,894,3860,3317,430,3196,1617,911,9852,2025,2376,1552,1500,853,82,500,1429,223,408,950,1424,2134,603,1381,10550,969,641,3331,3697,3174,672,2109,1140,1554,1738,1979,980,3068,441,2012,4927,3378,12688,929,10360,2941,2073,1485,960,1825,817,1765,37994,1219,980,18867,7988,1935,1128,107985,1576,1268,412,3521,1600,1106,1054,962,870,2600,774,916,742,879,14451,807,913,8210,1288,1267
254,14034,3426,13030,9061,14086,1807,2122,1282,4725,1344,19084,13900,2313,6113,939,3429,13043,10762,6718,6438,13583,6639,581,1978,4610,0,1383,8598,6934,2436,1580,10220,30478,432,2743,12118,3661,3456,1835,3989,1372,4146,8301,1276,10354,6455,2835,181,17171,8260,7810,3440,28355,2657,4928,0,2422,1856,3785,3392,30302,1623,1177,18718,19534,3375,2708,102165,1950,1082,214,12969,4482,260,64,2119,1008,2655,1176,8231,1288,1699,69126,1334,4206,7089,254,2512
255,6312,2333,8882,3437,429,2654,707,493,1043,639,3453,1418,362,1594,1968,518,8639,1072,1663,2310,1504,1434,226,737,1766,307,556,1306,752,3071,870,1503,7926,346,2641,2231,1578,1034,1392,522,605,750,609,0,622,1437,1011,443,4274,2787,7180,629,7756,1837,2034,916,675,1704,945,764,41812,642,1357,782,4154,1369,441,82018,1220,501,1858,3749,1631,1033,1621,524,1111,1858,612,1174,1560,481,12325,916,954,4477,917,1071
256,9551,6022,19269,1514,3059,8526,856,2636,3725,0,6073,6767,3261,4699,9715,1790,36660,4133,6628,3759,8266,4455,364,1859,4950,1009,894,4816,4406,2640,504,3173,14515,1394,1798,5223,2105,5401,2008,3026,3894,5666,2232,4161,2340,7177,4903,7954,13027,30421,16345,5138,34181,8796,5098,2322,4800,1557,1117,2641,98747,5587,3269,36055,8018,2232,1628,161701,3635,4035,2,4619,3121,15717,3785,3571,2422,3409,2834,2088,1731,1811,22817,2749,2427,12475,6037,2312
257,15256,794,8804,4761,1,3377,754,1307,722,564,6013,2494,60,1044,3518,1922,16236,1375,631,4547,2090,569,95,758,1697,204,254,764,3303,3618,1332,2619,17566,1170,1902,3875,2115,1978,2079,677,757,1531,1357,353,2604,2528,2331,530,5583,4674,11396,750,10384,5851,2183,2070,218,969,1734,1048,61134,895,1190,0,1697,1693,520,121020,1362,1611,2822,2464,2435,754,806,1364,1936,2664,1934,347,2257,1168,28288,528,5260,14307,618,1245
258,5758,617,12525,1389,3890,2928,1096,322,2894,509,3896,3574,981,3476,1639,163,15587,2498,2324,2418,3718,3489,357,1054,4721,470,924,2200,2109,2584,845,2889,15415,2105,727,5695,4087,3611,922,1891,3444,3846,2424,1153,2112,3202,144,2166,8197,3922,5550,3256,14297,3947,628,2318,859,1096,2092,1085,42651,2591,514,32569,9435,2416,1116,154749,2245,2307,2,6189,3174,2742,1125,1131,1118,2169,1339,2429,653,744,20368,948,3501,19284,2259,794
259,5333,532,5398,1391,2183,2267,1171,296,990,416,4286,2457,1027,2260,1718,365,7823,1287,1982,1526,1360,1354,164,747,1635,511,632,1325,890,1238,1006,1745,6444,695,682,1683,3252,1399,488,1003,911,1604,874,334,1224,1290,646,1860,3319,4611,10297,390,7801,1374,1589,600,720,240,716,1121,28826,591,421,12280,4774,877,1127,104553,1632,1520,0,3337,1640,4198,348,1116,1067,1623,490,1078,257,263,9887,881,2080,7605,719,728
260,7788,343,5706,1147,2553,1866,1198,1364,832,295,4494,1411,520,1888,1491,499,8340,743,1028,1636,1030,738,251,941,1217,123,177,1243,877,1389,467,1347,6020,656,291,3073,1433,943,1084,1002,700,1202,927,1349,741,1607,1071,2085,2656,1762,8948,681,3390,1229,1978,824,275,342,768,1209,23251,326,620,1832,2985,904,305,64391,556,1459,293,3006,1205,686,966,415,792,1983,750,561,600,561,8916,415,1473,9568,618,676
261,15550,1214,18698,3024,5946,11610,2096,1166,2037,1171,7810,10943,1666,4676,8222,2056,21530,3001,5010,1349,4976,5407,599,2608,6044,0,2495,2509,5225,6791,2429,4104,17621,4,1747,8668,7408,4786,5459,3515,3443,6633,3107,2885,2337,6168,954,4277,21269,12799,16721,1643,32553,8373,6366,2401,2965,967,3364,1835,91325,2454,2,22553,12196,2802,2270,171334,3785,4468,1935,10123,4350,5111,5747,7039,2131,5713,3181,3479,892,1671,38292,5727,4077,30482,2117,3125
262,5239,958,3023,1609,2380,1382,690,1020,672,289,1832,2288,321,761,1838,369,12957,717,2036,1906,719,1336,97,593,2406,150,588,985,1363,2146,307,603,8214,751,732,1486,744,1804,1780,774,329,1005,310,560,1868,1256,127,953,4372,3031,3803,295,8932,2078,2704,740,561,800,1371,1422,31490,880,405,2672,1438,1123,537,67645,986,1520,706,1470,1243,224,627,980,610,988,436,633,1305,407,15704,909,1154,5058,1028,1063
263,6881,2343,14115,1754,2634,4948,1628,706,2041,396,1663,4097,676,3739,3928,898,14811,2208,3308,1886,3420,2895,165,1140,4265,0,754,1434,3939,1569,853,2350,11142,653,1146,4388,427,2399,1353,1490,3285,8250,2457,568,1062,3346,1289,1781,4717,13344,17407,1346,14097,3758,3130,1416,1589,292,1259,1747,42954,3901,1198,15280,6464,828,805,185304,1899,2472,0,7218,1270,5986,1199,1483,1306,1506,890,1169,1563,1302,10052,968,96,6112,1996,2017
264,286,2428,548,0,2142,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,10969,1,7938,21580,3,1074,16714,4,0,0,0,1831,2,1249,0,0,582,4,0,1,3,0,0,84,1,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2117,2907,0,158,2,0,0,0,0,0,17,0,1653,0,0,0,3,0,0,1,0,0
265,8647,1832,12093,4082,3039,3804,1049,1097,1366,1278,6070,4890,1798,4752,4803,2260,18329,2446,3081,3028,7931,2360,244,1749,5101,874,720,2937,4296,4626,885,3397,26458,940,1093,6428,2133,2918,3829,1123,2224,2876,2841,1396,2782,4905,1852,1871,9135,9990,8130,1472,21833,5095,2953,3200,944,1980,2847,1054,54411,2574,5048,5561,6879,1616,1501,232461,1545,1102,2763,7392,2107,3842,3209,3847,1049,1704,1387,815,1050,1079,28822,410,2991,10939,1647,3546
266,26213,10429,28574,8214,701,16624,5877,4622,4789,3309,17275,30452,6191,20910,25549,3235,56155,5468,7749,5398,8127,2716,443,3572,12661,529,1169,5202,8241,15553,4960,7635,34245,3964,4506,11182,5211,5402,16081,7624,3901,9526,6951,3557,6978,16597,8535,8856,25184,32807,73901,3455,31026,26427,11142,9904,6473,72,6992,7190,179450,8652,4032,55378,26013,13639,3161,672862,9585,9914,0,21983,7574,5281,2396,5207,4308,12317,5837,1867,3017,3586,50610,12785,6936,67096,4959,9819
267,7770,1962,10216,2083,850,2938,884,898,1912,855,4234,2942,744,3827,4403,17,12431,5126,2750,2367,3983,3182,303,2063,4501,888,1664,2762,1985,3636,1423,532,12732,1090,914,3965,2974,1955,1726,1592,3736,3532,4126,3696,1367,3853,316,1848,2895,4626,19445,1215,10602,4148,3886,1070,1093,1,1787,1767,45281,2120,1127,4709,5219,1424,960,296307,1306,1885,853,4941,1884,5329,2500,3206,1452,2292,1863,21,1181,1329,19109,1136,757,5658,1490,1190
268,5656,816,3386,1722,867,1462,306,678,510,61,3395,1500,568,1428,1542,481,7376,1047,968,1213,967,1172,83,572,1748,16,364,947,993,2314,431,1115,7521,395,464,2193,1688,664,532,838,622,1210,909,863,919,1443,373,720,2979,2793,5646,567,5607,2100,1477,464,479,125,997,1009,22286,514,505,1024,2265,705,221,73909,895,1535,9,1505,1005,1276,764,690,506,872,592,897,562,653,8331,546,1292,5239,785,537
269,7635,1501,10739,821,643,3991,2240,1937,2713,1056,2304,8512,2894,2627,7974,1145,30031,4178,1778,2565,4030,1517,266,719,3062,636,332,2315,3230,2858,764,2822,12143,1975,1706,2204,41,2371,1228,3950,5098,8935,4092,1406,3016,5142,1849,2898,8425,20951,12180,1554,26666,8318,4821,2412,1744,1565,2243,2140,74812,3372,2,9886,2112,2843,2368,260662,2246,1094,0,6882,2942,2147,1986,2074,1699,4830,1828,139,2885,1262,13253,2734,2969,15586,840,2249
270,5680,1571,14693,632,1084,3999,2075,1893,2767,953,8133,4265,1519,5351,7010,1712,18180,3736,3252,1983,2792,3025,359,3066,3628,274,274,3659,3577,4138,2531,1624,9770,999,917,4361,2930,2735,5571,2740,2329,3676,3926,4049,1315,2981,2716,2000,6318,15204,25787,2435,20865,8576,2743,2253,2236,322,4060,2702,58397,1973,1770,11873,6497,1560,1103,323003,2225,4900,327,5516,3380,3842,3442,2619,1334,5354,557,814,1850,893,18432,3139,1702,11255,1902,2157
271,310,35,487,83,3496,217,105,85,57,301,365,355,97,350,33,30,598,105,112,105,127,9655,1311,6391,11548,2370,5658,11336,159,144,48,89,619,1157,565,310,1150,320,4,156,72,227,118,150,219,147,109,31,367,269,541,45,594,95,113,77,147,39,980,91,2941,166,77,2623,372,137,89,9983,132,122,57,227,112,59,11,131,121,87,828,134,30,49,1401,25,156,693,53,118
272,9349,753,8319,326,1060,4827,628,1737,1139,361,3427,2600,573,2140,2780,264,11687,1256,2583,1447,1447,1790,195,937,3882,653,786,2149,3136,3081,609,1393,8592,849,546,2138,3839,2713,789,704,1420,1292,736,1831,1781,1916,1339,1387,5784,2896,9760,1633,13104,2569,2363,1109,1444,516,2252,1545,30091,1078,784,11855,7131,1719,532,115616,1322,1974,3,4105,801,1004,524,365,465,2266,773,653,482,301,13111,331,446,6394,179,916
273,986,34,713,693,59,112,123,98,97,69,453,176,40,122,177,151,918,160,141,349,193,138,26,117,177,37,32,83,90,80,74,233,1732,47,187,173,37,439,295,69,148,141,137,24,188,226,132,90,383,206,671,63,1198,353,299,88,107,119,121,114,2901,67,107,0,308,55,6,9636,76,119,231,312,117,18,24,71,174,111,66,41,81,164,1923,34,336,1180,26,111
274,4363,208,5061,1691,964,2252,572,294,699,506,1569,876,292,1885,1567,277,5101,1009,867,1286,538,1903,179,691,1406,9,687,1367,1134,2629,810,478,7474,361,217,1099,850,851,131,768,1172,535,301,860,577,1356,368,740,2067,1577,5954,260,7591,719,1175,1037,654,694,1503,632,17802,451,397,6186,3149,699,364,69619,531,884,379,2423,619,928,491,391,448,1051,728,656,338,404,8678,504,786,4860,356,759
275,2922,270,3339,506,557,1243,810,0,575,291,2554,1277,1033,763,1001,115,4291,748,730,694,334,861,148,709,1030,93,408,892,554,1375,512,258,3089,286,382,1620,1090,636,378,559,755,110,341,981,656,902,169,455,1895,1704,3921,681,3584,1251,960,404,606,310,370,665,14339,315,891,2881,1784,498,423,50524,457,599,36,1416,306,302,109,433,416,620,408,450,490,320,5607,677,116,2542,549,805
276,3466,427,6159,1525,1065,2553,1247,191,475,659,4066,3946,561,1030,2021,446,9654,986,943,1328,1375,1945,212,946,4511,273,1101,2180,2141,1962,529,1559,6198,547,612,3795,1795,4795,1862,868,3081,1924,831,746,1210,2420,1297,524,3471,4401,2319,1272,6981,2795,1607,377,481,708,1963,526,30505,1696,1471,8383,3731,870,911,94350,936,1870,195,2302,322,2333,908,1271,812,1276,372,683,465,569,8534,524,687,7638,1203,1518
277,49466,18981,84103,8540,285,22452,7048,5404,10961,7628,34467,42665,9981,15488,53643,11956,96989,11085,11733,16958,9019,7886,1535,4896,11779,2731,3087,9592,20947,20272,7471,10496,51810,5861,12613,24984,4148,15102,52510,6044,13003,14455,14200,6059,10125,23157,8901,18600,41835,73456,58258,9019,83618,50010,30482,14284,11641,8687,10014,13183,309550,11762,2827,37577,31022,8811,4125,623217,13541,18823,3,24203,13162,4613,11415,13805,8939,13918,6386,9228,7366,3995,90136,25020,21570,124786,13739,5783
278,15,2,0,0,1090,6,0,334,0,220,0,0,1,1218,0,0,0,0,76,2,1,7537,1098,6384,11922,855,2080,5800,615,0,0,0,148,293,3,0,374,0,30,1,1,8,2,1,5,1,1,0,0,0,8,0,2780,0,0,0,0,887,1075,0,0,699,0,0,0,0,0,10190,1,0,1,1,1,2,1,0,1,0,0,0,0,3,0,0,0,0,0,1
279,11366,3780,12128,2455,3213,3718,5372,1735,1531,210,4252,7738,767,5434,5626,1684,17071,3938,2873,1867,1864,6688,444,2815,9522,2103,2896,3160,3715,5186,2852,2332,10868,998,149,5534,909,5940,4249,3867,3154,4507,2753,811,1983,2818,127,2376,6852,10651,41323,2326,15442,7875,3556,1108,3793,872,3373,1496,65485,288,187,18386,7369,2112,2894,185158,5069,6124,4,5704,5597,5364,1081,2554,1397,8164,312,112,1599,1246,6005,3891,2544,12850,3,2886
280,931,101,501,384,8,127,114,78,54,63,399,219,50,90,214,138,919,104,119,151,155,183,13,97,242,55,79,118,194,85,23,238,1541,79,187,174,21,178,107,137,105,110,89,0,174,231,56,117,433,184,581,40,1124,351,257,84,66,61,98,86,2754,81,38,3,229,60,73,10221,87,117,166,429,151,72,47,133,113,112,40,74,62,105,1387,35,312,708,134,104
281,5081,355,5518,2633,2658,2415,745,777,749,536,3185,3050,594,1806,2304,1655,7786,975,1869,1487,754,1244,155,964,1617,980,404,1259,1681,2895,680,1098,6679,559,436,1865,3170,1105,802,388,559,924,657,1090,1438,1633,349,611,5485,3355,8306,659,5762,2654,1876,1607,1141,608,665,1283,34149,609,770,1269,2540,1250,676,69734,982,3264,890,2120,2122,828,405,534,607,1452,927,1202,1675,774,15404,1011,691,6119,953,1182
282,6,1,0,549,10,2,0,10,0,2,0,3,6,0,0,0,0,0,1,0,1,14503,2872,9108,22027,0,5493,9842,13,1,0,0,3872,12,1,0,2,1121,161,0,0,5,2,0,6,2,0,0,0,0,4,0,13024,2228,0,0,0,0,951,0,1,6,1,0,1451,0,1060,11578,0,0,0,0,23,1,0,0,0,0,0,0,0,194,0,0,11,1,0,0
283,3936,639,3916,1365,2212,1997,522,640,535,342,3032,1199,599,866,1517,520,4052,974,1055,1266,908,1175,334,755,1211,336,494,1334,941,1870,1116,740,6915,270,641,2027,1176,672,336,554,435,739,654,735,466,808,436,1474,2680,1696,5735,658,6852,2138,1599,550,598,1095,489,1651,20719,605,592,4366,1553,1053,472,44904,542,1684,0,2538,972,397,923,702,844,1616,413,493,403,224,12016,251,617,2900,430,661
284,682,22,76,0,81,92,14,123,15,51,1,320,820,99,64,23,369,91,0,91,255,83,8,117,244,12,52,79,151,66,0,2,18,46,24,26,0,126,9,8,18,118,193,0,29,135,29,96,156,0,1143,28,762,0,117,81,0,6,34,252,1182,78,34,0,16,17,15,17041,41,96,0,28,176,10,80,46,0,235,34,69,3,33,11,7,1105,839,58,12
285,8564,697,6811,4667,4,1987,376,275,746,1121,8176,1186,316,1093,2757,1074,12151,1231,1370,2400,1068,1690,241,1521,3101,285,358,2187,2216,2468,1219,1669,14885,347,1622,2887,2846,4301,2309,767,1169,1842,1178,312,2342,1685,504,1171,5481,4333,8605,393,13146,3807,2070,2277,548,586,2138,1557,47727,611,440,2,2799,1789,1237,107308,2189,1501,2174,2548,1950,675,1213,1413,1030,1746,1470,479,972,1139,26156,377,1914,6244,1345,1176
286,4064,1,0,0,27932,0,0,1649,0,48,0,0,0,2886,0,0,194,0,682,0,60,38214,2348,18508,44805,205,11284,36252,1560,0,0,0,6691,2277,887,1099,4324,7522,3,0,20,183,0,0,190,100,0,0,0,0,384,0,5574,0,0,0,0,2541,0,0,0,243,0,0,0,74,1612,268792,0,3,1,0,386,0,0,0,0,2368,125,0,0,74,1,0,79,0,0,0
287,8147,264,16373,4071,1150,3495,1120,1075,1770,613,12890,6792,977,3277,4055,1722,18847,1395,2737,3402,2900,2403,460,1723,4472,556,638,3219,3333,7820,298,4155,13747,1417,1701,4898,3380,6487,2338,2027,3180,2041,1905,838,4211,7595,1525,1642,14877,4457,5414,1874,20279,5701,2686,1841,785,1970,3824,2642,59813,1430,3685,7864,6809,1551,1826,191113,4661,2166,4776,5935,7611,1668,3589,1939,1126,6449,1016,883,1295,1521,34072,790,3953,12063,3971,1852
288,586,54,428,193,51,220,85,36,35,21,298,113,7,38,200,62,590,57,70,186,115,2001,239,1184,3566,286,1270,2478,84,166,44,104,1703,25,81,102,60,299,260,52,46,62,65,33,169,211,75,30,246,351,336,70,3652,542,213,75,79,116,407,72,3426,54,130,1,390,88,49,6211,52,149,95,225,153,174,113,37,72,99,76,42,148,58,1477,19,155,600,82,60
289,8809,766,6657,3520,522,2849,870,548,597,590,3801,1314,145,522,2746,969,8754,906,869,2827,1083,1277,276,774,1087,3,902,1185,1206,2013,748,1558,13230,435,1229,1183,777,3798,4145,526,550,963,941,373,2110,2731,1087,422,4237,4740,4544,1188,17234,3146,2818,1323,1212,1378,1200,1266,43686,669,1952,0,2311,1238,750,84200,655,2039,1288,3284,2148,2482,1716,556,1043,1574,1002,689,2279,912,20993,219,1817,8888,1272,1004
290,15670,7763,55839,20409,7941,19853,7978,5811,7350,2276,20442,8743,2829,7872,12103,6288,44086,5009,12567,13194,10785,12087,124,3758,14127,1329,3161,8323,12989,19030,8296,8170,58533,4261,4198,25529,12767,15428,15379,9059,5171,17287,9999,8148,9278,15585,4778,2675,28498,20305,27027,8779,56294,14335,6252,6370,424,3224,6967,6380,218234,6064,8005,3336,21602,6942,1744,690476,14802,6856,17785,11041,5637,4647,16071,1923,7272,6270,8009,4990,4678,6604,115088,7393,15342,61498,3794,4533
